City,Date,Temperature_Max,Temperature_Min,Apparent_Temperature_Max,Apparent_Temperature_Min,Precipitation,Rainfall,Weather_code,WindSpeed,WindGusts,WindDirection,PM2.5,PM10,NO2,SO2,CO,O3,AQI,Month,Season
Ahmedabad,17-04-2024,42.9,27.5,44.1,27.1,0,0,3,17.5,29.5,337,55.00833333,114.1875,36.69768116,13.64921875,0.524615385,104.8,,4,Summer
Ahmedabad,18-04-2024,41.6,28.4,41.1,27.7,0,0,3,18.8,36.7,302,47.55957447,98.15106383,21.66010638,5.605,0.69,82.86,,4,Summer
Ahmedabad,19-04-2024,39.7,27.4,40,28,0,0,2,20.5,38.5,282,36.25638298,76.29361702,15.22414894,5.083863636,0.573333333,77.47,,4,Summer
Ahmedabad,20-04-2024,37.9,25.7,37.7,24.5,0,0,3,19.6,37.8,289,35.98023256,87.49534884,13.37802326,6.210875,0.661125,84.47,,4,Summer
Ahmedabad,21-04-2024,38.2,25.5,38.8,25.3,0,0,3,16.6,33.8,266,38.10549451,73.98695652,21.6488172,8.195172414,0.576744186,85.7,,4,Summer
Ahmedabad,22-04-2024,38.5,25.4,38.2,25.6,0,0,0,17.7,34.9,274,49.70273973,97.84657534,26.58101449,8.541641791,0.703432836,74.64,,4,Summer
Ahmedabad,23-04-2024,39.4,24.6,40.2,25.3,0,0,0,11.6,27,270,54.6775,113.8213333,37.99067568,21.61984848,0.511818182,96.1,,4,Summer
Ahmedabad,24-04-2024,40.9,26.1,42.1,25.4,0,0,0,13.2,28.8,288,78.04237288,144.1949153,38.87428571,9.185172414,0.44,96.33,,4,Summer
Ahmedabad,25-04-2024,40.8,27,42.3,26.4,0,0,1,16.4,30.6,258,68.08860759,190.3101266,44.44837209,17.98139241,0.72675,127.92,,4,Summer
Ahmedabad,26-04-2024,40.3,25.6,39.8,27.7,0.1,0.1,51,17.3,39.2,289,54.84366197,145.3594203,19.81595238,7.877123288,0.423670886,85.54,,4,Summer
Ahmedabad,27-04-2024,39.7,27.6,38.9,28.2,0,0,3,14.8,31.7,303,48.80857143,91.08857143,29.40236559,6.897349398,0.676785714,63.85,,4,Summer
Ahmedabad,28-04-2024,40.8,28.6,39.2,27.2,0,0,3,15.2,32.4,300,54.71707317,98.28536585,40.47432099,12.20675325,0.490649351,68.39,,4,Summer
Ahmedabad,29-04-2024,40.7,28.4,39.6,27.8,0,0,3,17.1,36.4,294,38.09240506,69.59240506,25.27982456,6.837719298,0.711290323,143.41,,4,Summer
Ahmedabad,30-04-2024,40.5,26.4,38.7,23.7,0,0,0,20.3,38.5,293,67.45263158,175.3328947,23.44973684,11.23149254,1.139859155,81.53,,4,Summer
Ahmedabad,01-05-2024,40.8,25.3,37.8,23.2,0,0,3,18.9,37.4,285,66.76760563,144.360274,20.78479452,12.05765625,1.13358209,77.48,,5,Summer
Ahmedabad,02-05-2024,40.3,24.5,39.4,20.5,0,0,3,10.2,19.4,325,54.7739726,129.5859155,31.91676056,12.69666667,0.899393939,85.09,,5,Summer
Ahmedabad,03-05-2024,42,25.8,41.1,24,0,0,3,13.7,27.4,281,59.23333333,108.1295455,36.4452809,17.18768116,0.95382716,92.46,,5,Summer
Ahmedabad,04-05-2024,41.4,29,41.6,27.3,0,0,3,20.9,41.4,298,91.52,152.7169231,41.46123457,16.53930556,0.780526316,97.23,,5,Summer
Ahmedabad,05-05-2024,39.5,29.9,40.2,30.1,0,0,3,20.5,40.3,281,35.39411765,119.2467532,14.58850575,5.130740741,0.823209877,74.19,,5,Summer
Ahmedabad,06-05-2024,41,27.1,42,29.8,0,0,0,16.6,31.3,275,64.07261905,113.0190476,36.63044118,6.620967742,0.78238806,79.15,,5,Summer
Ahmedabad,07-05-2024,43,27.6,45.3,31.1,0,0,1,19,31.7,254,68.945,126.5445946,37.72272727,17.46753623,0.552121212,77.3,,5,Summer
Ahmedabad,08-05-2024,42.6,28.6,43.9,30.9,0,0,1,17.1,29.9,255,67.55,115.6712121,20.46422222,8.386964286,0.605714286,82.06,,5,Summer
Ahmedabad,09-05-2024,42.3,28.8,43.5,29.9,0,0,1,20.9,34.9,254,76.95368421,115.6224719,31.83168421,14.43409091,0.947752809,93.01,,5,Summer
Ahmedabad,10-05-2024,42.1,28.8,44.2,32.2,0,0,1,19.9,34.2,243,69.16849315,254.0882353,29.07802632,15.86314286,0.578985507,89.14,,5,Summer
Ahmedabad,11-05-2024,40.9,28.7,43.9,31.2,0,0,2,14.8,26.6,271,44.12985075,128.1603175,25.53521739,9.627413793,0.804029851,94.34,,5,Summer
Ahmedabad,12-05-2024,41.7,29.1,43.7,31.3,0.2,0.2,51,19.9,41,256,35.44509804,63.20392157,17.17096154,10.26192982,0.606785714,78.29,,5,Summer
Ahmedabad,13-05-2024,39.4,29.1,42.2,30.6,0,0,3,28.4,56.2,268,36.41234568,70.1617284,34.32025974,15.01898305,0.592368421,74.91,,5,Summer
Ahmedabad,14-05-2024,39.9,27.4,42.8,29.4,0.3,0.3,51,15.8,44.3,327,35.66285714,109.7671642,22.39381579,12.62415584,0.534102564,84.91,,5,Summer
Ahmedabad,15-05-2024,41,27.3,42.3,27.3,0,0,2,18.9,38.9,93,57.78695652,115.4698413,34.98723077,9.416229508,0.852459016,94.09,,5,Summer
Ahmedabad,16-05-2024,42.6,29.4,43.8,29.2,0,0,3,16.5,29.2,290,64.90377358,177.6811321,45.84836735,14.30061224,1.140384615,99.81,,5,Summer
Ahmedabad,17-05-2024,45,30.7,44.6,30.7,0,0,2,20.3,41,300,61.262,106.5127273,33.03548387,7.3945,1.003023256,80.05,,5,Summer
Ahmedabad,18-05-2024,45.4,29.2,44.9,30.4,0,0,1,15.5,36.4,288,50.90952381,89.68888889,22.9247619,11.01730769,0.871694915,75.6,,5,Summer
Ahmedabad,19-05-2024,45.4,31.4,43.6,29.4,0,0,2,20.3,40.7,298,49.56031746,96.66349206,20.14952381,12.246,0.838333333,78.3,,5,Summer
Ahmedabad,20-05-2024,44.6,31.4,43.2,30.9,0,0,2,19.4,38.9,305,56.2297619,134.1690476,27.38235955,9.968055556,0.735308642,79.67,,5,Summer
Ahmedabad,21-05-2024,45.1,30.8,44.5,31.8,0,0,1,16.5,33.8,293,70.0084507,262.5918367,31.81076923,11.03577465,1.033375,90.88,,5,Summer
Ahmedabad,22-05-2024,45.9,30.3,46.8,33.5,0,0,1,17.9,30.6,283,67.18169014,103.7070423,33.27478873,8.431754386,0.875970149,77.9,,5,Summer
Ahmedabad,23-05-2024,46.4,31,44.5,32.2,0,0,0,21.8,43.2,285,67.52209302,112.5639535,33.56364706,14.30402439,0.745731707,91.19,,5,Summer
Ahmedabad,24-05-2024,45.7,30.4,45,31.5,0,0,0,20.2,41,283,59.38404255,90.06382979,18.10086022,9.151538462,1.018690476,96.55,,5,Summer
Ahmedabad,25-05-2024,44.5,29.1,45.2,31.8,0,0,0,20.4,41.4,275,53.59655172,108.662069,34.45057471,10.83121951,0.801463415,96.95,,5,Summer
Ahmedabad,26-05-2024,43.9,30.8,45.3,33.3,0,0,2,20,40,265,44.5987013,142.2702703,22.49263158,7.950138889,0.813466667,84.07,,5,Summer
Ahmedabad,27-05-2024,44.3,29.3,45.6,33.6,0,0,2,23.4,43.2,245,30.55833333,74.0452381,17.19446154,6.772727273,0.686388889,71.8,,5,Summer
Ahmedabad,28-05-2024,44.1,29,44.8,32.4,0,0,3,26.9,48.2,237,61.00714286,105.2952381,13.37617284,5.536153846,0.599230769,73.46,,5,Summer
Ahmedabad,29-05-2024,42.9,29,43.7,32.4,0,0,3,23.8,45.7,222,51.91643836,93.58219178,13.78169014,5.264827586,0.673787879,67.67,,5,Summer
Ahmedabad,30-05-2024,42.4,28.4,44.3,31.8,0,0,3,24.7,43.6,217,47.07627119,106.8622951,16.63140845,7.05968254,0.827580645,62.94,,5,Summer
Ahmedabad,31-05-2024,41.8,29.2,43.7,33.3,0,0,1,25.5,43.6,219,53.5559322,114.8366667,15.6205,6.369607843,0.87,71.42,,5,Summer
Ahmedabad,01-06-2024,41.9,29.5,42.7,33.2,0,0,0,22.5,42.1,217,42.13478261,76.42,13.50731343,4.887285714,0.954285714,67.84,,6,Monsoon
Ahmedabad,02-06-2024,41.6,29.4,43.7,32.7,0,0,2,19.6,33.1,214,57.41515152,101.9333333,22.47441558,8.428472222,1.038309859,79.83,,6,Monsoon
Ahmedabad,03-06-2024,41.3,29.2,45.4,33.2,0.1,0.1,51,18.5,37.8,226,44.89189189,79.27297297,18.81275362,5.425714286,1.026507937,91.19,,6,Monsoon
Ahmedabad,04-06-2024,40.9,29.6,44.2,33.8,0,0,1,18.7,34.2,246,53.37105263,88.26315789,17.20263158,11.05014493,0.80057971,88.85,,6,Monsoon
Ahmedabad,05-06-2024,41.3,29.1,43,32.3,0,0,0,20.3,34.6,255,46.105,85.26097561,19.63962963,10.14883117,0.859210526,82.74,,6,Monsoon
Ahmedabad,06-06-2024,41.5,28.6,44.5,32.2,0,0,0,21,36.4,268,51.70888889,95.62307692,26.10413043,21.18174419,1.034,72.09,,6,Monsoon
Ahmedabad,07-06-2024,41.6,29.6,44.7,33.2,0,0,3,17,29.9,270,138.1450704,192.5742424,23.31945652,22.17544118,0.964390244,113.69,,6,Monsoon
Ahmedabad,08-06-2024,40.9,29.5,44.6,33.1,0,0,1,20.6,34.6,251,50.64027778,78.6375,26.5247541,15.66746479,0.883194444,107.72,,6,Monsoon
Ahmedabad,09-06-2024,42.2,30.4,45.1,34.1,0,0,2,25.5,42.5,265,54.57692308,79.03797468,31.00284211,31.28078652,1.145617978,38.85,,6,Monsoon
Ahmedabad,10-06-2024,40.8,30,43,34.6,0,0,3,18.8,36,248,48.10595238,84.7797619,22.72764706,7.756025641,1.25974026,41.09,,6,Monsoon
Ahmedabad,11-06-2024,41.2,28.9,43.4,33.1,0,0,2,17.3,33.1,269,35.33793103,73.88372093,23.8516092,15.327,1.07725,37.1,,6,Monsoon
Ahmedabad,12-06-2024,40.7,28.1,43.2,31.7,0,0,1,19.5,36.4,253,36.18596491,68.54210526,14.64864407,6.925660377,1.037884615,40.17,,6,Monsoon
Ahmedabad,13-06-2024,41.2,28.7,42.1,32.4,0,0,1,18.1,33.8,250,34.71058824,71.4,12.73662791,6.422317073,0.540121951,34.59,,6,Monsoon
Ahmedabad,14-06-2024,40.6,29.4,41.3,33.3,0,0,1,23.1,40.7,230,23.18513514,55.53424658,16.6396875,7.092985075,0.551212121,53.69,,6,Monsoon
Ahmedabad,15-06-2024,39.9,29.4,41.5,34.6,0,0,1,22,39.6,216,48.53894737,88.18947368,20.19421053,9.840337079,0.829534884,42.96,,6,Monsoon
Ahmedabad,16-06-2024,41,29.9,43.3,34.5,0,0,1,19.4,33.1,208,34.19139785,72.67553191,20.28765957,9.204252874,0.905795455,42.37,,6,Monsoon
Ahmedabad,17-06-2024,40.9,29.9,44.1,35,0,0,2,20.2,38.9,206,28.72,54.58526316,21.01684211,9.000674157,0.902921348,45.91,,6,Monsoon
Ahmedabad,18-06-2024,40,30.6,43.9,34.9,0.5,0.5,51,26.1,49.3,216,27.98191489,57.40319149,18.29568421,8.590229885,1.003103448,44.66,,6,Monsoon
Ahmedabad,19-06-2024,40.4,29.9,43,33.7,0.8,0.8,53,24.4,47.9,211,29.56760563,62.75211268,15.50222222,8.603787879,1.021060606,40.61,,6,Monsoon
Ahmedabad,20-06-2024,41.8,29.8,43.3,34.1,0,0,3,24.2,42.8,206,36.82738095,71.40357143,13.52303571,6.66238806,0.972985075,47.62,,6,Monsoon
Ahmedabad,21-06-2024,41.2,29.7,44.7,34.1,0.1,0.1,51,23.3,45.7,215,19.245,50.27580645,18.58063492,5.104067797,0.921746032,65.16,,6,Monsoon
Ahmedabad,22-06-2024,40.2,30,44.7,34.7,0,0,3,17.7,32,255,37.21264368,81.11264368,31.13905882,8.211012658,0.994,49.62,,6,Monsoon
Ahmedabad,23-06-2024,41.6,30.4,45.9,35.7,0.4,0.4,51,19.8,38.2,230,33.07169811,100.056,34.91016393,8.414655172,0.942280702,46.02,,6,Monsoon
Ahmedabad,24-06-2024,40,29.8,45.8,34.7,7.5,7.5,63,14.8,39.2,220,32.56617647,102.3304348,25.09093333,7.940307692,1.03472973,57.92,,6,Monsoon
Ahmedabad,25-06-2024,35.1,27.1,41.9,32.9,2.3,2.3,55,18.8,32.4,175,49.63972603,108.87,25.26960526,8.905230769,1.400151515,70.23,,6,Monsoon
Ahmedabad,26-06-2024,37.2,28.5,43.5,34.4,0.3,0.3,51,14.6,30.6,179,41.82567568,123.8733333,26.61827586,9.15,1.301282051,154.05,,6,Monsoon
Ahmedabad,27-06-2024,35,28.5,39.6,33.6,0.2,0.2,51,20.3,40.3,159,38.14915254,116.5092593,26.2475,7.927068966,1.619215686,105.02,,6,Monsoon
Ahmedabad,28-06-2024,32.4,27.6,36.9,32.2,8.2,8.2,63,21.1,39.6,167,37.63809524,92.04444444,28.995,7.59171875,1.26578125,72.75,,6,Monsoon
Ahmedabad,29-06-2024,31.5,26.7,36.4,31.9,15.6,15.6,63,21.1,43.6,182,25.14337349,75.54819277,21.04252632,7.387954545,1.029318182,38.75,,6,Monsoon
Ahmedabad,30-06-2024,31.1,26.4,37.5,30.9,34.6,34.6,65,18.9,43.9,186,25.44,91.76888889,23.26636364,8.731204819,1.007108434,37.45,,6,Monsoon
Ahmedabad,01-07-2024,28.5,25.8,33.1,30.6,28.6,28.6,63,23.9,41,189,25.11232877,51.52297297,19.5424359,9.062676056,1.035492958,38.36,,7,Monsoon
Ahmedabad,02-07-2024,29.4,25.4,35.2,28.8,43.7,43.7,63,19,35.6,208,27.85909091,59.87613636,11.2772093,8.007468354,0.893924051,48.84,,7,Monsoon
Ahmedabad,03-07-2024,33.5,26.4,39.6,31.5,12.5,12.5,63,18.2,35.3,206,39.72142857,82.05142857,14.98521127,8.788939394,0.851212121,62.99,,7,Monsoon
Ahmedabad,04-07-2024,33.3,27.5,39.8,33.2,0.5,0.5,51,14.4,26.3,211,45.49354839,136.2936508,17.04375,7.154776119,1.030746269,41.98,,7,Monsoon
Ahmedabad,05-07-2024,30.6,26,35.7,32,14.9,14.9,63,14.8,26.3,213,53.30684932,104.4933333,15.04769231,6.865285714,1.002285714,40.37,,7,Monsoon
Ahmedabad,06-07-2024,32.8,26.2,38.4,31.5,0.7,0.7,51,19.1,34.6,209,38.45294118,85.18117647,12.33560976,6.564938272,0.923333333,34.22,,7,Monsoon
Ahmedabad,07-07-2024,33.2,26.9,38.3,31.9,2.4,2.4,55,17.7,33.1,219,55.0835443,123.2417722,14.27934783,7.978588235,0.926352941,35.72,,7,Monsoon
Ahmedabad,08-07-2024,33.2,26.5,39.7,32.3,2.9,2.9,53,11.2,18,204,48.34137931,114.6804598,22.48325843,6.482,1.009647059,36.42,,7,Monsoon
Ahmedabad,09-07-2024,32.6,26.9,40.7,32.6,12.9,12.9,63,12.9,25.9,204,39.3443038,92.12025316,22.93583333,6.801,1.074571429,41.33,,7,Monsoon
Ahmedabad,10-07-2024,32.6,25.9,37.4,32.2,0.1,0.1,51,16.6,28.4,187,29.18352941,58.06,21.51423529,6.245,1.079358974,39.53,,7,Monsoon
Ahmedabad,11-07-2024,32.8,27.1,40.1,32.4,10.3,10.3,63,14,32,229,29.68589744,59.94050633,22.40506024,7.400649351,0.839342105,55.44,,7,Monsoon
Ahmedabad,12-07-2024,32.7,26,38,30.7,5.3,5.3,55,19,38.2,230,43.30806452,81.28548387,22.93014286,4.284761905,0.976935484,41.03,,7,Monsoon
Ahmedabad,13-07-2024,33,25.7,38.9,30.7,2.5,2.5,51,15.4,30.6,222,28.7475,72.275,18.20146341,4.793095238,1.021904762,33.76,,7,Monsoon
Ahmedabad,14-07-2024,33.1,26.7,39.9,32.1,1.4,1.4,51,14.9,26.3,238,32.96461538,65.29090909,16.17161765,9.41047619,0.716721311,40.69,,7,Monsoon
Ahmedabad,15-07-2024,30.7,26.5,37.6,32.7,29.3,29.3,65,11.2,23.8,253,26.91684211,68.10947368,23.47431579,8.261348315,1.347303371,42.09,,7,Monsoon
Ahmedabad,16-07-2024,32.7,25.6,40.8,31.8,30.6,30.6,63,13,22.3,160,60.63870968,149.9425,23.25012048,8.144,1.483291139,50.03,,7,Monsoon
Ahmedabad,17-07-2024,32.7,26.5,38.1,32.5,1.2,1.2,53,15.5,29.9,184,59.72903226,133.8098361,20.51285714,7.349272727,1.611636364,134.79,,7,Monsoon
Ahmedabad,18-07-2024,33.6,26.6,40,31.8,17.6,17.6,65,17.6,32.4,172,59.61304348,117.2923077,16.51306818,7.954756098,1.194268293,48.29,,7,Monsoon
Ahmedabad,19-07-2024,31.6,26.9,37.9,31.4,3,3,61,20.5,38.2,149,86.21690141,166.8619718,16.94141304,6.509302326,1.37626506,49.91,,7,Monsoon
Ahmedabad,20-07-2024,32.4,26.4,37.6,31.5,1.5,1.5,51,17.7,32,163,57.65774648,119.341791,18.26367816,5.214935065,1.444210526,44.62,,7,Monsoon
Ahmedabad,21-07-2024,33,26.2,39.2,32.1,0.5,0.5,51,11.6,23,181,43.86551724,75.61896552,25.9522973,5.224428571,1.054428571,47.8,,7,Monsoon
Ahmedabad,22-07-2024,30.7,26.7,36.9,31.4,7,7,61,18.8,37.8,205,55.59491525,98.05932203,15.32813953,6.793375,1.228875,49.35,,7,Monsoon
Ahmedabad,23-07-2024,31.7,26.4,36.2,30.8,3.5,3.5,55,18.9,35.6,219,55.7987013,109.0753247,15.18213483,6.66902439,1.121585366,42.82,,7,Monsoon
Ahmedabad,24-07-2024,29.3,26.1,34.5,30.4,15.5,15.5,63,17.8,37.4,235,32.88390805,73.58275862,14.08763441,7.274137931,1.087471264,39.91,,7,Monsoon
Ahmedabad,25-07-2024,30.4,25.8,34.1,30.2,21.8,21.8,63,21.1,37.1,242,62.19382716,133.8333333,16.06380952,7.276707317,0.960609756,118.96,,7,Monsoon
Ahmedabad,26-07-2024,31,25.8,36.4,30.5,2.5,2.5,53,17.5,33.1,240,39.23846154,75.25909091,15.99258065,6.532769231,1.054923077,37.93,,7,Monsoon
Ahmedabad,27-07-2024,30.3,26,34.6,31,9,9,63,16.6,31,238,48.50444444,150.9770115,24.81308511,6.965227273,1.014659091,45.02,,7,Monsoon
Ahmedabad,28-07-2024,31.4,25.7,37,31.2,9.4,9.4,63,15.4,27.4,245,43.28488372,138.2965116,27.69284211,8.827977528,1.171460674,40.37,,7,Monsoon
Ahmedabad,29-07-2024,28.1,25.9,34.1,28.4,128.3,128.3,65,31.1,60.1,232,49.67254902,105.6222222,23.75357143,7.659642857,1.371785714,45.16,,7,Monsoon
Ahmedabad,30-07-2024,31.5,25.9,36.7,30.8,8,8,63,16.5,30.6,213,27.06470588,83.72745098,22.99716981,6.255744681,1.258723404,41.09,,7,Monsoon
Ahmedabad,31-07-2024,32.4,25.3,37.4,30.7,2.5,2.5,51,18.7,34.6,227,37.48928571,80.51403509,21.31587302,6.8445,1.022758621,35.71,,7,Monsoon
Ahmedabad,01-08-2024,30.8,25.9,35.2,30.5,12.9,12.9,63,18.4,36.4,224,52.14516129,130.2612903,22.55815789,8.985211268,0.802112676,32.17,,8,Monsoon
Ahmedabad,02-08-2024,29,25.6,33.4,29.2,8.6,8.6,61,18.9,36,231,35.92405063,85.10506329,18.18068182,6.508518519,0.85617284,31.53,,8,Monsoon
Ahmedabad,03-08-2024,29,25.5,34.2,29.4,44.1,44.1,63,20.3,34.9,228,34.56444444,72.77333333,11.36904255,7.210340909,0.825113636,31.27,,8,Monsoon
Ahmedabad,04-08-2024,30,25.8,35.1,30,4.6,4.6,61,17.3,31,234,25.19753086,75.00365854,15.36770115,6.658674699,0.848192771,35.35,,8,Monsoon
Ahmedabad,05-08-2024,29.3,25.5,34.3,29.5,3.9,3.9,61,18.2,34.2,227,29.58701299,68.15584416,13.02,6.35015873,0.964444444,31.87,,8,Monsoon
Ahmedabad,06-08-2024,31.3,25.4,35.5,29.8,2.3,2.3,55,20,38.9,234,28.22650602,54.58072289,14.11617978,8.056190476,0.456190476,35.36,,8,Monsoon
Ahmedabad,07-08-2024,31.6,25.2,35.8,28.9,2.3,2.3,53,17.4,33.8,246,42.91139241,82.3721519,19.55329268,7.600253165,0.555063291,33.3,,8,Monsoon
Ahmedabad,08-08-2024,31,24.6,36.2,29,2.7,2.7,51,16,32.8,235,53.01807229,124.6987952,26.84180851,8.392840909,0.735795455,29.21,,8,Monsoon
Ahmedabad,09-08-2024,29.8,25,34.4,29.7,16.7,16.7,61,15.8,30.6,228,62.77931034,165.6494253,17.75813953,8.111363636,0.71875,41.47,,8,Monsoon
Ahmedabad,10-08-2024,29.6,25.5,34.3,30,24.3,24.3,63,16.2,34.6,242,49.53384615,90.871875,18.40712121,7.94983871,0.663064516,32.57,,8,Monsoon
Ahmedabad,11-08-2024,29,25,33.6,28.9,4.5,4.5,53,19.2,36.7,234,32.91578947,75.43035714,19.15215686,7.845490196,0.68627451,29.53,,8,Monsoon
Ahmedabad,12-08-2024,30.5,24.9,35.9,29.6,7.9,7.9,61,14.9,31.3,226,29.31647059,58.05294118,17.10144444,7.960853659,0.611190476,33.13,,8,Monsoon
Ahmedabad,13-08-2024,31,25.6,36,30.5,4.9,4.9,55,12.5,27,219,30.89891304,69.3673913,15.6088172,5.226627907,0.496046512,39.38,,8,Monsoon
Ahmedabad,14-08-2024,31.3,25.9,37.2,31.6,2.6,2.6,53,12.6,23.4,224,43.0703125,85.66818182,19.75283951,5.172676056,0.571315789,34.05,,8,Monsoon
Ahmedabad,15-08-2024,31,25.6,36.3,31,0.6,0.6,53,11.6,26.6,235,40.9359375,134.153125,17.85098765,7.4648,0.672266667,35.38,,8,Monsoon
Ahmedabad,16-08-2024,31.6,25.7,37.3,31.1,5.4,5.4,55,17.8,31,221,34.41794872,68.58076923,18.20966102,5.44515625,1.345483871,88.27,,8,Monsoon
Ahmedabad,17-08-2024,32.2,25.2,37.1,30.5,1.1,1.1,51,13.7,25.9,205,34.64022989,74.92068966,18.39065217,7.318255814,0.973023256,37.62,,8,Monsoon
Ahmedabad,18-08-2024,32.6,25.6,38.3,31.5,0.6,0.6,51,10,21.6,225,43.5084507,94.81666667,18.434,6.14527027,1.262837838,43.72,,8,Monsoon
Ahmedabad,19-08-2024,32.5,25.9,39.7,31.3,1.3,1.3,53,10.5,22.3,271,38.18604651,74.39302326,14.32610526,5.77011236,1.078988764,44.44,,8,Monsoon
Ahmedabad,20-08-2024,31,26.3,37.4,31,2.3,2.3,55,11.3,27.4,257,34.05432099,107.9160494,20.64988235,6.658701299,1.341818182,59.94,,8,Monsoon
Ahmedabad,21-08-2024,31.8,26.1,39.1,31.4,1,1,53,9.5,23.8,261,53.58823529,103.6447059,20.19482759,8.707375,1.65875,39.92,,8,Monsoon
Ahmedabad,22-08-2024,32,26.3,39.3,33.1,5.2,5.2,63,10.7,26.3,313,33.62432432,65.73783784,19.2130137,7.417631579,1.269078947,41.59,,8,Monsoon
Ahmedabad,23-08-2024,30.5,26.1,38.1,32,40.9,40.9,63,8,17.6,201,38.98387097,76.50537634,18.22410526,7.871797753,1.14,39.06,,8,Monsoon
Ahmedabad,24-08-2024,26.9,25.3,33.2,30.6,28.4,28.4,63,13,27,272,28.59518072,55.99294118,15.16868132,7.413411765,1.177058824,42.63,,8,Monsoon
Ahmedabad,25-08-2024,29.6,24.6,34.3,28.1,39.3,39.3,63,23.1,38.9,290,40.86290323,83.01269841,17.69058824,7.22275,1.166835443,36.69,,8,Monsoon
Ahmedabad,26-08-2024,29.2,25,32.7,27.2,105.1,105.1,65,28.8,51.1,275,27.8127907,57.94252874,15.36034483,7.600123457,1.076049383,30.9,,8,Monsoon
Ahmedabad,27-08-2024,26.3,24.4,29.1,25,80.1,80.1,65,37.4,64.1,188,30.95142857,59.54647887,15.99660377,6.639846154,1.1153125,36.42,,8,Monsoon
Ahmedabad,28-08-2024,29.5,24.9,31.4,26.6,23.4,23.4,65,32,54.7,179,23.56785714,51.3125,16.7146,5.313773585,0.736346154,35.2,,8,Monsoon
Ahmedabad,29-08-2024,31,25.4,34.4,27.9,5.9,5.9,61,31.4,56.9,181,37.94918033,77.07333333,17.3166129,5.390357143,0.886785714,30.58,,8,Monsoon
Ahmedabad,30-08-2024,30.4,25.1,34.8,28.8,2.5,2.5,53,21.3,41,170,45.97,94.445,22.80569892,6.60443038,0.879529412,52.08,,8,Monsoon
Ahmedabad,31-08-2024,32.2,24.2,37.6,29.5,0,0,2,9.2,19.8,210,35.825,93.89404762,24.15776596,8.122159091,0.879090909,50.33,,8,Monsoon
Ahmedabad,01-09-2024,32,24.8,38,30.6,0.8,0.8,51,12.3,24.5,277,30.99459459,82.57333333,24.60098765,7.466891892,1.315135135,44.68,,9,Monsoon
Ahmedabad,02-09-2024,30.7,25.7,35.9,30,22.2,22.2,65,16.6,31.7,309,34.09294118,83.36470588,21.399,8.942117647,1.046235294,49.82,,9,Monsoon
Ahmedabad,03-09-2024,29,24.9,34.5,29.7,54.4,54.4,65,11.3,21.6,288,42.69285714,96.27619048,23.56307692,6.687125,1.29325,60.93,,9,Monsoon
Ahmedabad,04-09-2024,29.3,24,33.8,28.7,2.1,2.1,53,17.8,36,262,45.59404762,116.902381,25.59821053,6.423636364,1.130786517,40.49,,9,Monsoon
Ahmedabad,05-09-2024,30.5,24.9,35.7,29.3,19.8,19.8,63,16.2,34.2,258,67.99636364,111.0290909,20.49791667,5.43509434,0.966792453,33.2,,9,Monsoon
Ahmedabad,06-09-2024,30.8,24.2,36,29.3,28.7,28.7,63,18.6,33.8,270,48.6575,108.81875,12.83051282,6.79,0.814794521,21.21,,9,Monsoon
Ahmedabad,07-09-2024,31.2,24.5,37,29.7,1.4,1.4,51,14.3,27.4,257,34.3691358,82.49012346,13.54679012,7.460625,1.18125,20.65,,9,Monsoon
Ahmedabad,08-09-2024,30.9,24.9,36.7,29.7,8.9,8.9,63,13.9,29.2,257,39.15684211,70.70631579,9.433473684,6.597303371,1.12988764,23.15,,9,Monsoon
Ahmedabad,09-09-2024,31.7,25.1,38,30,14.1,14.1,65,16.8,31.3,285,35.18095238,74.82063492,12.1015625,7.385689655,1.262931034,22.1,,9,Monsoon
Ahmedabad,10-09-2024,31.4,25.2,37.9,30,2.8,2.8,55,18.7,33.8,288,52.06760563,121.5830986,13.92597561,7.119342105,0.951388889,30.64,,9,Monsoon
Ahmedabad,11-09-2024,30.6,24.4,36,29.1,26.8,26.8,65,17,33.1,259,34.02903226,84.01075269,11.44604396,6.900229885,0.840344828,24.7,,9,Monsoon
Ahmedabad,12-09-2024,31.9,25.2,36.5,29.1,0.1,0.1,51,16.2,30.2,239,43.20813953,129.6918605,14.54797872,7.032613636,0.683181818,18.7,,9,Monsoon
Ahmedabad,13-09-2024,31.1,24.4,35.3,28.1,0.2,0.2,51,22,37.1,227,39.13506494,92.37532468,14.76670455,6.918554217,0.541084337,23.83,,9,Monsoon
Ahmedabad,14-09-2024,30.4,22.8,35.5,26.8,2.4,2.4,53,17.3,32.8,215,43.03626374,94.33076923,17.52336842,6.577640449,0.638539326,25.25,,9,Monsoon
Ahmedabad,15-09-2024,30.7,22.9,35.2,27.4,1.5,1.5,51,13.6,27,258,62.50163934,137.2885246,18.674,6.463146067,0.649775281,24.8,,9,Monsoon
Ahmedabad,16-09-2024,31.2,22.4,35.3,26.2,0,0,3,12.9,25.2,278,39.59818182,97.76363636,17.86303571,7.3112,0.7764,30.46,,9,Monsoon
Ahmedabad,17-09-2024,31.2,23.2,36.7,27.2,0.2,0.2,51,11.4,24.1,285,48.78913043,87.70851064,16.97096154,8.439148936,1.164565217,43.03,,9,Monsoon
Ahmedabad,18-09-2024,32.1,24.6,37,28.1,0,0,3,14.5,29.9,293,32.64285714,59.33333333,20.05694118,8.63025,1.315,36.27,,9,Monsoon
